1613252749.532456,"Data: node: 2, message: 24420, time: 1613231151, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9284 %, status: 0x00, RSSI -107 dBm, SNR 11 dB, good/bad packets: 233/1"
1613252770.532099,"Data: node: 2, message: 24421, time: 1613231172, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9286 %, status: 0x00, RSSI -108 dBm, SNR 10 dB, good/bad packets: 237/1"
1613252791.530656,"Data: node: 2, message: 24422, time: 1613231193, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9287 %, status: 0x00, RSSI -108 dBm, SNR 12 dB, good/bad packets: 241/1"
1613252812.530157,"Data: node: 2, message: 24423, time: 1613231214, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9285 %, status: 0x00, RSSI -113 dBm, SNR 8 dB, good/bad packets: 245/1"
1613252833.5292969,"Data: node: 2, message: 24424, time: 1613231235, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9286 %, status: 0x00, RSSI -109 dBm, SNR 11 dB, good/bad packets: 249/1"
1613252854.5290198,"Data: node: 2, message: 24425, time: 1613231256, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9286 %, status: 0x00, RSSI -111 dBm, SNR 11 dB, good/bad packets: 253/1"
1613252875.5275462,"Data: node: 2, message: 24426, time: 1613231277, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9287 %, status: 0x00, RSSI -112 dBm, SNR 8 dB, good/bad packets: 257/1"
1613252896.526986,"Data: node: 2, message: 24427, time: 1613231298, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9282 %, status: 0x00, RSSI -113 dBm, SNR 7 dB, good/bad packets: 261/1"
1613252917.526318,"Data: node: 2, message: 24428, time: 1613231319, Vbat 324 v, Tx dur 993 ms, T: -868 C, RH: 9285 %, status: 0x00, RSSI -111 dBm, SNR 11 dB, good/bad packets: 265/1"
1613252938.525833,"Data: node: 2, message: 24429, time: 1613231340, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9286 %, status: 0x00, RSSI -113 dBm, SNR 8 dB, good/bad packets: 269/1"
1613252959.525281,"Data: node: 2, message: 24430, time: 1613231361, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9287 %, status: 0x00, RSSI -104 dBm, SNR 13 dB, good/bad packets: 273/1"
1613252980.5237818,"Data: node: 2, message: 24431, time: 1613231382, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9286 %, status: 0x00, RSSI -106 dBm, SNR 11 dB, good/bad packets: 277/1"
1613253001.52309,"Data: node: 2, message: 24432, time: 1613231403, Vbat 324 v, Tx dur 993 ms, T: -871 C, RH: 9286 %, status: 0x00, RSSI -105 dBm, SNR 13 dB, good/bad packets: 281/1"
1613253022.522788,"Data: node: 2, message: 24433, time: 1613231424, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9285 %, status: 0x00, RSSI -103 dBm, SNR 11 dB, good/bad packets: 285/1"
1613253043.522115,"Data: node: 2, message: 24434, time: 1613231445, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9284 %, status: 0x00, RSSI -103 dBm, SNR 13 dB, good/bad packets: 289/1"
1613253064.52085,"Data: node: 2, message: 24435, time: 1613231466, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9289 %, status: 0x00, RSSI -101 dBm, SNR 9 dB, good/bad packets: 293/1"
1613253085.5202298,"Data: node: 2, message: 24436, time: 1613231487, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9288 %, status: 0x00, RSSI -101 dBm, SNR 10 dB, good/bad packets: 297/1"
1613253106.519569,"Data: node: 2, message: 24437, time: 1613231508, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9288 %, status: 0x00, RSSI -101 dBm, SNR 10 dB, good/bad packets: 301/1"
1613253127.51924,"Data: node: 2, message: 24438, time: 1613231529, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9286 %, status: 0x00, RSSI -101 dBm, SNR 11 dB, good/bad packets: 305/1"
1613253148.51761,"Data: node: 2, message: 24439, time: 1613231550, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9290 %, status: 0x00, RSSI -113 dBm, SNR 7 dB, good/bad packets: 309/1"
